[3.083340,3.141593]
[36.541169,-2.082527]
[3.283200,-1.948454]
[32.773416,0.349271]
[15.657994,1.531280]
[30.115260,-2.751016]
[21.090856,-2.249773]
[41.779169,2.989539]
[37.826690,2.248817]
[51.637277,2.811089]
[74.112278,-2.833865]
[74.117066,-1.697572]
[59.164606,-1.911754]
[80.501245,0.171471]
[70.500574,-1.301546]
[64.715491,1.767221]
[60.155330,-0.353226]
[82.493441,0.740418]
[57.319429,-2.747473]
[21.717360,-1.750552]
[64.853019,0.374889]
[31.725460,1.513715]
[27.695019,-2.166191]
[34.380184,1.033463]
[36.504002,0.873178]
[40.697304,-2.419610]
[23.708805,-2.349231]
[45.046984,0.634452]
[40.897282,1.342249]
[22.030945,-2.673147]
[26.062251,1.465839]
[24.436594,0.884444]
[26.618848,0.371956]
[27.456193,1.090973]
[8.665728,0.566376]
[40.028471,0.164283]
[26.912155,0.459676]
[9.884230,-1.340902]
[25.255947,-0.825149]
[23.344337,0.049416]
[11.149045,-0.818716]
[14.362966,-1.905387]
[20.739966,-1.363985]
[17.449466,0.306163]
[2.849124,2.603909]
[18.715770,-2.325521]
[11.090822,-0.295490]
[6.793807,0.364705]
[19.545990,2.209753]
[12.786443,-1.555528]
[12.141932,0.472465]
[19.099541,1.281940]
[7.517866,-1.933339]
[19.940607,-0.853909]
[10.218866,0.354311]
[8.298849,2.257824]
[3.690623,2.874242]
[8.916158,-0.789542]
[13.620957,0.031995]
[9.369517,-2.908624]
[8.278791,-1.987590]
[11.805372,0.235111]
[4.906273,2.081549]
[5.805774,-2.331115]
[3.357263,-0.943165]
[12.096765,0.980556]
[6.981390,1.446582]
[2.266457,0.062390]
[6.234767,-0.804512]
[7.108100,0.640119]
[5.625377,-0.060397]
[6.197920,-1.024114]
[6.573298,0.632253]
[2.195333,0.437358]
[2.206368,-1.026084]
[9.869745,-0.550812]
[2.280394,-0.487623]
[2.500033,-0.320278]
[5.126948,-1.800390]
[5.468605,-0.405185]
[3.840637,2.508011]
[1.272796,-0.077188]
[9.308018,0.002394]
[1.605981,0.809189]
[1.673040,-1.274467]
[5.570429,-1.205805]
[4.269945,-0.068639]
[1.001544,1.527080]
[3.292904,-0.874977]
[3.827020,-0.407148]
[1.426761,1.205876]
[4.529149,-0.518898]
[7.618931,-1.124857]
[0.279897,2.394483]
[0.807906,-2.240264]
[2.193766,-0.791903]
[2.998880,-0.661578]
[2.003245,0.515035]
[4.248596,-1.138937]
[2.055194,-0.109072]
[2.962047,0.050804]
[4.286865,-1.202407]
[4.237583,-2.364175]
[4.604119,0.804762]
[5.079239,-0.220864]
[2.192581,-0.554697]
[2.169986,-1.427355]
[2.891218,-0.672250]
[1.195241,-0.279647]
[2.691214,-1.422485]
[1.415588,-2.444096]
[3.455658,0.047427]
[0.727844,0.275214]
[4.475797,-1.120830]
[4.360139,-1.124056]
[0.440859,1.438534]
[1.076164,0.455417]
[3.347518,-0.895473]
[4.535565,-1.050410]
[1.618079,2.500998]
[2.547985,-0.128487]
[4.036643,-0.986980]
[3.544070,-0.482212]
[2.919906,-2.636200]
[1.028905,-0.762958]
[3.041068,-0.323795]
[3.202950,-0.828940]
[1.611962,-2.118215]
[3.100898,-0.562180]
[2.001622,-0.318084]
[5.680514,-1.213097]
[0.928375,-2.171614]
[3.477544,-0.820073]
[2.437640,-1.238229]
[1.209262,-0.622380]
[2.257642,-0.891485]
[3.354678,-0.922879]
[2.820333,-1.236489]
[1.739275,-0.963947]
[2.211615,-1.582586]
[1.167554,-1.727752]
[2.642358,-1.082292]
[1.408752,-2.107987]
[1.713113,-0.061026]
[3.213313,-2.941310]
[1.835976,-3.028751]
[1.774572,3.070836]
[1.433550,3.058307]
[3.510468,3.110593]
[1.162718,-2.700613]
[2.849059,-2.755823]
[3.604910,2.408895]
[1.143327,-2.018767]
[3.558241,-2.708179]
[1.715664,-2.999326]
[2.545163,-3.126849]
[0.925501,-2.351706]
[3.367782,3.020256]
[1.502158,2.247193]
[1.502765,-1.901623]
[2.782279,-2.974216]
[1.784763,-3.027174]
[2.243948,2.788606]
[2.736165,2.360230]
[1.332905,-2.063533]
[3.969258,2.875832]
[0.852174,-1.675614]
[3.208967,-2.904428]
[2.461277,2.810924]
[2.708446,-2.916157]
[1.895557,-2.967669]
[2.041388,3.070622]
[1.566147,1.969076]
[0.639415,0.925512]
[4.733215,-2.678959]
[3.733064,2.915423]
[4.818083,1.971312]
[0.736423,-2.279726]
[4.608798,-2.793487]
[1.973111,2.037495]
[2.457533,1.934863]
[5.309748,-2.958419]
[1.105302,2.873620]
[2.198146,-0.812915]
[5.273549,2.851518]
[5.151070,2.679790]
[4.056290,-0.146476]
[2.648489,-2.751614]
[5.710704,2.842430]
[0.896877,2.324348]
[2.781764,-0.133891]
[6.517074,2.952960]
[4.833392,2.282894]
[3.499207,-1.112836]
[3.391774,2.565507]
[2.761807,2.081462]
[5.539308,-2.825245]
[4.402427,2.110191]
[1.165505,1.354083]
[4.690416,-2.318053]
[5.637277,2.532435]
[6.007712,1.880497]
[3.238408,2.992932]
[2.463494,-2.833081]
[4.455992,2.227317]
[1.605017,-2.795141]
[6.034852,2.550868]
[4.744058,1.381847]
[5.257337,2.726300]
[5.383492,-2.284714]
[1.830498,2.811268]
[7.863509,1.309463]
[4.435255,3.000078]
[2.456158,-2.269372]
[1.067903,2.830551]
[10.091878,2.701880]
[7.599284,1.083472]
[8.348374,-0.929317]
[10.386709,2.529640]
[10.856152,2.629281]
[2.965198,1.995493]
[5.914544,-0.289384]
[2.615850,0.986366]
[9.441060,-3.088298]
[12.516867,2.236238]
[12.522723,0.241619]
[6.630360,-2.232608]
[7.297167,2.940557]
[1.231709,1.155781]
[8.575767,2.321333]
[7.455393,2.695424]
[5.832762,-1.499098]
[4.179052,-1.971498]
[14.179295,1.677611]
[8.097353,2.753191]
[9.680993,2.676400]
[9.299214,2.183305]
[9.482913,2.760581]
[2.214242,0.346742]
[6.733156,1.404827]
[6.584858,1.380671]
[16.209356,1.828320]
[11.342562,0.293430]
[12.032463,-1.660387]
[18.182742,1.599566]
[9.789492,1.777441]
[3.297867,-1.247728]
[11.535463,-1.976022]
[6.821017,-0.362378]
[7.561272,-1.967330]
[5.733806,-3.069943]
[18.412286,1.993883]
[40.013021,2.751209]
[15.868523,-2.461603]
[13.847770,0.434395]
[18.987165,1.409565]
[27.630896,3.037925]
[10.817524,1.755194]
[21.173955,1.959697]
[52.473680,1.797466]
[16.284956,1.779606]
[50.751602,0.951956]
[50.517510,1.987680]
[55.231201,-2.706396]
[46.040651,-1.454697]
[51.343147,-0.125024]
[77.158806,0.801738]
[98.388101,1.440402]
[68.460474,2.730162]
[79.457780,-2.116830]
[69.371315,0.600705]
[40.186983,2.845244]
[53.760436,2.589543]
[71.759351,0.063875]
[64.674351,2.920884]
[81.405090,-1.253862]
[63.368932,1.824891]
[45.822818,-2.562875]
[37.471899,-0.959953]
[34.840437,-0.560827]
[32.318800,2.671126]
[32.785984,-3.095710]
[49.714147,-2.023438]
[13.933318,-1.191637]
[35.100900,2.428151]
[31.046540,2.569553]
[20.439643,-0.875966]
[31.583204,1.192817]
[32.805665,2.918865]
[17.810203,-1.538418]
[43.594908,0.665318]
[25.548054,1.715493]
[17.281323,-1.785743]
[23.716409,-0.328828]
[29.176320,0.025668]
[13.832659,-1.165214]
[17.611838,-1.398862]
[22.826818,-1.164451]
[10.215243,1.145322]
[23.698746,-2.789683]
[28.707055,-1.214453]
[11.043624,-1.219590]
[16.143624,2.593302]
[10.930637,-3.031007]
[12.211506,-2.084447]
[6.328761,0.876261]
[9.388043,-3.084827]
[11.531038,-2.997470]
[13.615399,0.338104]
[11.354532,0.343437]
[15.018927,-1.880931]
[13.103757,-1.809409]
[4.653263,2.931936]
[10.008970,0.890654]
[10.570256,-2.048982]
[12.546608,-1.504658]
[4.180921,-2.109170]
[5.408587,-2.652637]
[9.314342,-1.923641]
[7.171396,-2.963465]
[8.692984,-3.093842]
[7.006228,2.922026]
[3.643046,0.846771]
[3.477651,-3.135850]
[4.382412,1.057927]
[5.841788,-1.916032]
[2.698194,-2.842943]
[1.546358,-1.490227]
[0.811642,-1.644238]
[1.131898,0.003261]
[1.331735,-1.389600]
[3.356038,-1.897568]
[4.531607,-1.221593]
[4.163454,-2.180159]
[3.573516,-1.719150]
[6.722825,-2.800349]
[4.266670,-2.276298]
[3.273538,-2.768745]
[3.134742,2.515375]
[3.800231,-0.691116]
[2.568798,-2.242695]
[2.798899,2.995320]
[5.278667,-2.449189]
[0.667425,3.116233]
[1.924120,-1.921795]
[3.703559,3.123175]
[2.504669,-2.219392]
[0.124810,0.397399]
[2.036013,-0.023388]
[9.400060,-2.024380]
[2.770807,-2.866564]
[3.751574,1.850025]
[2.726779,2.955857]
[5.251064,-1.999419]
[1.365385,0.751448]
[2.118019,-2.584800]
[2.116041,3.130936]
[4.416841,-1.134423]
[3.881955,-2.709250]
[4.995086,-2.783532]
[2.423850,1.934257]
[1.118080,-0.756040]
[1.866593,2.834160]
[2.705073,-2.281921]
[2.307075,-2.292808]
[2.389492,-2.853973]
[3.356161,-2.409580]
[3.061156,2.967209]
[2.121874,2.356559]
[1.004320,-2.633231]
[2.000787,-2.434313]
[1.613847,-2.267400]
[4.104672,-2.424250]
[0.828306,0.871282]
[2.742506,3.089059]
[1.875119,-2.604711]
[2.403928,-2.758537]
[2.223105,1.786517]
[2.215063,-1.575689]
[4.136565,-2.210194]
[3.817885,2.832585]
[0.957440,-2.198975]
[2.771768,-2.534340]
[0.416792,-2.764470]
[3.997633,-3.015038]
[1.720439,2.699741]
[1.678740,0.065118]
[3.403126,-2.008326]
[5.166164,-2.827913]
[1.876055,1.713733]
[1.767364,-2.577459]
[1.973209,-2.576562]
[0.785268,-2.091170]
[2.184051,3.054121]
[2.025152,3.125987]
[1.844594,-1.853084]
[3.769458,-2.459193]
[4.248925,2.667447]
[1.183245,1.257141]
[2.261567,-1.655383]
[3.145461,-1.915451]
[4.718460,-2.389703]
[2.766333,-2.772108]
[5.901852,-2.584270]
[4.745663,-2.925954]
[2.339760,2.784109]
[2.489877,-2.099431]
[5.171690,-2.283268]
[4.830326,-3.012585]
[1.396524,2.833316]
[4.928084,-2.309892]
[3.692113,-2.747130]
[3.378470,-2.937338]
[2.566820,-3.034800]
[2.781227,-2.611216]
[3.978144,-2.684648]
[3.887978,-2.813618]
[2.991659,-3.048044]
[3.465373,-3.050400]
[4.743593,-2.249648]
[3.971877,-2.712875]
[3.854883,-2.973688]
[3.573656,-2.836949]
[1.898596,-1.648727]
[5.589579,-2.495640]
[5.002050,3.097750]
[3.414156,-2.745407]
[3.134652,3.054118]
[4.756299,-2.714013]
[5.905851,-2.984996]
[1.760711,-0.406471]
[5.185614,-2.634935]
[10.153850,3.014630]
[1.042282,2.985449]
[3.508549,-2.349009]
[5.997667,2.546950]
[4.688694,-2.468366]
[4.552017,-3.095942]
[3.149860,3.088120]
[5.473852,2.916377]
[4.800537,-2.023567]
[3.671429,-2.917352]
[5.499153,2.552368]
[4.399406,2.676817]
[4.663286,-1.952630]
[5.173573,-2.892585]
[6.073971,2.473797]
[5.140248,-2.386627]
[5.569628,-3.097417]
[5.317751,2.308545]
[3.002331,-2.907204]
[4.783298,-3.001347]
[0.704865,2.906205]
[5.996303,3.053573]
[5.920483,2.680771]
[2.957110,-2.712258]
[6.913517,-2.970031]
[5.395854,2.874309]
[3.835572,2.561535]
[4.502470,2.621624]
[7.848031,-2.722134]
[6.553318,-3.092428]
[4.306468,2.309246]
[6.811957,2.832626]
[6.445716,-2.942537]
[5.738423,2.692606]
[5.180842,2.233724]
[10.349876,3.075254]
[3.513546,0.588678]
[5.318275,2.679593]
[9.543384,2.600778]
[4.461650,-3.099450]
[6.775447,2.835313]
[7.233527,1.925289]
[3.505453,-2.930339]
[7.410164,-2.844631]
[5.528826,2.316982]
[8.813167,2.758950]
[6.056964,2.679638]
[2.047303,-1.742746]
[3.229305,2.765697]
[15.420932,2.440788]
[6.139140,2.818719]
[4.101258,-1.959920]
[7.640222,2.577718]
[6.129541,2.482749]
[9.959407,-2.996463]
[8.535048,2.100781]
[6.115636,2.090724]
[10.979257,3.014534]
[5.528110,-2.796312]
[12.263009,2.584990]
[9.566059,2.294669]
[11.130778,-2.890455]
[8.461742,2.821597]
[10.771958,1.622297]
[16.334342,1.679092]
[12.465507,2.714346]
[12.577438,2.172442]
[6.438352,2.332537]
[14.078637,2.868254]
[11.377386,0.745973]
[1.913137,3.105255]
[6.546059,1.096197]
[23.524601,2.246637]
[16.541739,-1.877611]
[4.385353,-1.778805]
[23.765562,2.537549]
[26.930154,-2.975763]
[13.220958,2.564756]
[19.161732,2.946559]
[6.154565,2.704346]
[15.734391,1.871432]
[40.129833,2.217156]
[29.897774,2.301929]
[38.718350,-2.978225]
[48.386318,2.252725]
[53.869880,2.106994]
[32.367516,-0.030579]
[38.902276,2.036258]
[54.480989,2.655502]
[40.953873,0.014782]
[61.705094,1.751331]
[80.440828,2.040815]
[83.508546,1.073186]
[113.701221,1.875084]
[85.513748,-2.895423]
[118.988655,-2.381578]
[94.009896,1.589541]
[73.433888,-1.542927]
[63.674210,-2.287268]
[82.098069,-0.857307]
[16.514423,1.981264]
[24.860235,2.729298]
[76.762963,-0.801008]
[14.463162,0.237399]
[46.793286,-2.012287]
[50.498735,-0.777459]
[31.230214,-2.342620]
[63.127449,-2.560749]
[37.785456,-1.717544]
[19.907287,0.411828]
[22.580715,1.912711]
[28.398578,-2.848460]
[11.747346,-0.875185]
[24.241742,1.557690]
[21.494650,-2.838145]
[8.841044,-1.766525]
[29.724815,0.555430]
[24.846708,0.923029]
[22.704583,-0.608882]
[34.844416,-0.650338]
[25.367617,-0.111772]
[7.936690,-0.526732]
[28.955860,-1.680101]
[23.157099,-1.434205]
[5.770315,2.141902]
[25.009330,-1.216232]
[19.339422,-1.567792]
[10.675793,-1.186417]
[16.952138,-3.001612]
[14.758993,-2.891961]
[12.797244,-1.114944]
[7.979965,-1.246683]
[14.830859,2.477142]
[8.898723,0.275957]
[9.849341,-0.224539]
[10.962373,-1.079113]
[16.450527,-1.319045]
[9.684866,-2.079906]
[4.878370,0.110441]
[6.978079,-0.340351]
[15.216550,-1.435735]
[12.151376,-1.651334]
[7.893033,-1.361669]
[11.291077,-1.904900]
[12.443759,-1.507062]
[16.085548,-2.591729]
[12.020033,3.044044]
[5.702664,-0.417334]
[4.405561,-0.736330]
[5.002197,3.100379]
[4.360824,-2.208689]
[6.136530,-1.378595]
[4.479874,-2.189419]
[2.196283,-2.911899]
[6.786941,-1.114517]
[4.845383,0.135560]
[2.333537,-1.971816]
[9.916557,-1.602913]
[9.044058,-1.450494]
[2.894598,-0.491648]
[8.327048,-2.101736]
[9.752574,-2.182500]
[5.047098,-2.012924]
[0.458819,-1.071455]
[4.871747,-1.834127]
[5.388911,-1.689161]
[3.610469,-1.548346]
[8.568298,-2.700622]
[4.479556,-2.361356]
[5.829917,-1.606370]
[2.138242,-2.268210]
[3.530320,-2.667778]
[4.311906,-2.224190]
[3.972659,-0.768264]
[5.895310,-1.749371]
[6.301637,-2.453940]
[4.618290,-2.183127]
[0.731237,2.648468]
[3.133443,-2.317864]
[6.227178,-2.026456]
[5.228893,-1.427934]
[2.706420,-2.620296]
[6.189320,-2.167729]
[4.117164,-2.366930]
[4.321539,-2.108342]
[6.337382,-2.602007]
[1.421061,-1.657556]
[3.604708,-1.376042]
[6.586197,-2.564406]
[3.381134,-2.214869]
[4.024469,-1.676713]
[4.466712,-2.737601]
[5.027190,-2.075075]
[4.408741,-2.445337]
[1.516602,2.994121]
[4.516035,-2.317744]
[4.853513,-1.457894]
[5.851508,-2.283723]
[2.843230,3.094437]
[4.454796,-2.007169]
[3.110800,-2.191840]
[5.543141,-2.328357]
[2.290417,-2.668232]
[3.607599,-1.622554]
[6.508115,-2.532792]
[2.588661,3.046832]
[3.692113,-1.702109]
[6.411147,-2.868799]
[1.875091,-2.551367]
[3.152186,-1.934667]
[4.021813,-2.634717]
[4.879084,-2.510246]
[2.806182,-2.437603]
[5.673622,-2.261302]
[2.994283,-2.769988]
[2.222124,-2.323246]
[3.997270,-2.631300]
[3.183343,-2.287508]
[4.425568,-2.266878]
[2.835554,-2.878339]
[3.643865,-2.535073]
[3.878701,-2.383453]
[3.131207,-2.814936]
[3.479265,2.956313]
[2.509004,0.000000]
[3.770611,0.394970]
[1.681566,-0.814494]
[3.128818,0.140544]
[4.584911,-0.122819]
[1.110642,0.159051]
[3.332955,0.374615]
[3.467944,-0.208416]
[4.166901,-0.148019]
[2.497060,-0.813356]
[3.481586,0.444200]
[3.858308,-0.517215]
[1.886968,0.189362]
[4.195068,-0.184857]
[3.562664,0.060127]
[4.972422,-0.664318]
[0.335710,-2.447672]
[2.626961,0.412232]
[5.258798,-0.787647]
[2.451589,0.463360]
[4.010107,-0.098872]
[3.172655,-0.761711]
[2.255104,-0.261148]
[2.413248,-0.081907]
[4.729240,-0.234443]
[4.687935,-1.300717]
[3.723039,1.266481]
[4.748945,0.033730]
[4.771864,-0.763924]
[4.487499,-1.025695]
[2.305437,2.039967]
[5.774907,-0.502510]
[7.522023,-1.662239]
[7.621904,1.003086]
[4.836375,0.050525]
[4.827301,-0.993856]
[4.697250,-0.004530]
[4.321920,-1.020988]
[2.107798,1.504052]
[5.865486,-0.398838]
[3.520255,-0.481083]
[3.995071,-1.121389]
[2.950137,0.104718]
[6.352389,-0.096396]
[3.466332,-0.556926]
[6.098447,-0.975918]
[2.672317,-1.541400]
[3.546540,0.042564]
[6.205266,-0.553951]
[4.477129,-0.604227]
[1.583425,-1.760064]
[4.349825,-0.660297]
[4.835349,-0.517633]
[5.051548,-0.632174]
[3.369967,-0.820456]
[4.060938,-0.693830]
[1.840868,-0.629795]
[5.216563,-0.555163]
[4.086480,-1.171078]
[4.060612,-0.720957]
[7.392816,-0.014071]
[4.421706,-0.942799]
[7.339159,-1.873728]
[6.015902,-0.634607]
[9.214019,-0.355981]
[2.502260,-1.118395]
[6.424258,-1.659438]
[7.601074,-0.908885]
[4.259100,2.312968]
[4.068308,-0.446103]
[11.610738,-1.024508]
[1.346113,-0.396790]
[2.412216,2.216449]
[6.322031,-1.499779]
[8.512127,-1.042748]
[5.042213,-0.301796]
[1.175452,-1.374049]
[4.132078,-0.910669]
[3.925140,-0.497622]
[11.034982,0.120496]
[9.456585,-1.433001]
[9.525795,-1.029354]
[7.609530,-0.724213]
[2.777616,-1.510222]
[9.120336,-1.451980]
[8.488097,-1.611326]
[11.739447,-0.312875]
[9.087512,-0.413572]
[9.482097,-1.749270]
[14.693758,-1.995509]
[4.949412,-1.172699]
[10.863973,-2.226158]
[4.138212,1.996294]
[11.789493,-0.139834]
[6.362369,-0.035409]
[1.935547,0.045647]
[8.671496,-0.974394]
[17.550554,-1.712338]
[10.182593,1.360802]
[15.486897,0.389719]
[8.331650,-0.080421]
[23.996302,-0.652753]
[28.722531,-0.364180]
[20.863784,-1.171054]
[39.832492,-1.534226]
[26.125008,-1.738920]
[36.566490,-2.405206]
[15.195561,-3.035245]
[10.823745,0.792285]
[8.664825,-0.315110]
[23.253548,-0.952857]
[18.390619,3.122036]
[34.724375,-1.812176]
[33.990908,-2.159619]
[44.798837,2.502842]
[47.639387,1.394385]
[40.202483,0.440617]
[44.501817,-0.596780]
[60.368338,-0.426127]
[63.151503,-1.106831]
[76.210223,-1.638998]
[76.815852,-2.348068]
[90.307763,-2.378596]
[91.822572,2.801944]
[87.351412,1.863112]
[68.160957,-1.930356]
[114.004946,0.712728]
[119.723925,-1.837651]
[269.567556,0.000000]
[119.723925,1.837651]
[114.004946,-0.712728]
[68.160957,1.930356]
[87.351412,-1.863112]
[91.822572,-2.801944]
[90.307763,2.378596]
[76.815852,2.348068]
[76.210223,1.638998]
[63.151503,1.106831]
[60.368338,0.426127]
[44.501817,0.596780]
[40.202483,-0.440617]
[47.639387,-1.394385]
[44.798837,-2.502842]
[33.990908,2.159619]
[34.724375,1.812176]
[18.390619,-3.122036]
[23.253548,0.952857]
[8.664825,0.315110]
[10.823745,-0.792285]
[15.195561,3.035245]
[36.566490,2.405206]
[26.125008,1.738920]
[39.832492,1.534226]
[20.863784,1.171054]
[28.722531,0.364180]
[23.996302,0.652753]
[8.331650,0.080421]
[15.486897,-0.389719]
[10.182593,-1.360802]
[17.550554,1.712338]
[8.671496,0.974394]
[1.935547,-0.045647]
[6.362369,0.035409]
[11.789493,0.139834]
[4.138212,-1.996294]
[10.863973,2.226158]
[4.949412,1.172699]
[14.693758,1.995509]
[9.482097,1.749270]
[9.087512,0.413572]
[11.739447,0.312875]
[8.488097,1.611326]
[9.120336,1.451980]
[2.777616,1.510222]
[7.609530,0.724213]
[9.525795,1.029354]
[9.456585,1.433001]
[11.034982,-0.120496]
[3.925140,0.497622]
[4.132078,0.910669]
[1.175452,1.374049]
[5.042213,0.301796]
[8.512127,1.042748]
[6.322031,1.499779]
[2.412216,-2.216449]
[1.346113,0.396790]
[11.610738,1.024508]
[4.068308,0.446103]
[4.259100,-2.312968]
[7.601074,0.908885]
[6.424258,1.659438]
[2.502260,1.118395]
[9.214019,0.355981]
[6.015902,0.634607]
[7.339159,1.873728]
[4.421706,0.942799]
[7.392816,0.014071]
[4.060612,0.720957]
[4.086480,1.171078]
[5.216563,0.555163]
[1.840868,0.629795]
[4.060938,0.693830]
[3.369967,0.820456]
[5.051548,0.632174]
[4.835349,0.517633]
[4.349825,0.660297]
[1.583425,1.760064]
[4.477129,0.604227]
[6.205266,0.553951]
[3.546540,-0.042564]
[2.672317,1.541400]
[6.098447,0.975918]
[3.466332,0.556926]
[6.352389,0.096396]
[2.950137,-0.104718]
[3.995071,1.121389]
[3.520255,0.481083]
[5.865486,0.398838]
[2.107798,-1.504052]
[4.321920,1.020988]
[4.697250,0.004530]
[4.827301,0.993856]
[4.836375,-0.050525]
[7.621904,-1.003086]
[7.522023,1.662239]
[5.774907,0.502510]
[2.305437,-2.039967]
[4.487499,1.025695]
[4.771864,0.763924]
[4.748945,-0.033730]
[3.723039,-1.266481]
[4.687935,1.300717]
[4.729240,0.234443]
[2.413248,0.081907]
[2.255104,0.261148]
[3.172655,0.761711]
[4.010107,0.098872]
[2.451589,-0.463360]
[5.258798,0.787647]
[2.626961,-0.412232]
[0.335710,2.447672]
[4.972422,0.664318]
[3.562664,-0.060127]
[4.195068,0.184857]
[1.886968,-0.189362]
[3.858308,0.517215]
[3.481586,-0.444200]
[2.497060,0.813356]
[4.166901,0.148019]
[3.467944,0.208416]
[3.332955,-0.374615]
[1.110642,-0.159051]
[4.584911,0.122819]
[3.128818,-0.140544]
[1.681566,0.814494]
[3.770611,-0.394970]
[3.145461,1.915451]
[3.479265,-2.956313]
[3.131207,2.814936]
[3.878701,2.383453]
[3.643865,2.535073]
[2.835554,2.878339]
[4.425568,2.266878]
[3.183343,2.287508]
[3.997270,2.631300]
[2.222124,2.323246]
[2.994283,2.769988]
[5.673622,2.261302]
[2.806182,2.437603]
[4.879084,2.510246]
[4.021813,2.634717]
[3.152186,1.934667]
[1.875091,2.551367]
[6.411147,2.868799]
[3.692113,1.702109]
[2.588661,-3.046832]
[6.508115,2.532792]
[3.607599,1.622554]
[2.290417,2.668232]
[5.543141,2.328357]
[3.110800,2.191840]
[4.454796,2.007169]
[2.843230,-3.094437]
[5.851508,2.283723]
[4.853513,1.457894]
[4.516035,2.317744]
[1.516602,-2.994121]
[4.408741,2.445337]
[5.027190,2.075075]
[4.466712,2.737601]
[4.024469,1.676713]
[3.381134,2.214869]
[6.586197,2.564406]
[3.604708,1.376042]
[1.421061,1.657556]
[6.337382,2.602007]
[4.321539,2.108342]
[4.117164,2.366930]
[6.189320,2.167729]
[2.706420,2.620296]
[5.228893,1.427934]
[6.227178,2.026456]
[3.133443,2.317864]
[0.731237,-2.648468]
[4.618290,2.183127]
[6.301637,2.453940]
[5.895310,1.749371]
[3.972659,0.768264]
[4.311906,2.224190]
[3.530320,2.667778]
[2.138242,2.268210]
[5.829917,1.606370]
[4.479556,2.361356]
[8.568298,2.700622]
[3.610469,1.548346]
[5.388911,1.689161]
[4.871747,1.834127]
[0.458819,1.071455]
[5.047098,2.012924]
[9.752574,2.182500]
[8.327048,2.101736]
[2.894598,0.491648]
[9.044058,1.450494]
[9.916557,1.602913]
[2.333537,1.971816]
[4.845383,-0.135560]
[6.786941,1.114517]
[2.196283,2.911899]
[4.479874,2.189419]
[6.136530,1.378595]
[4.360824,2.208689]
[5.002197,-3.100379]
[4.405561,0.736330]
[5.702664,0.417334]
[12.020033,-3.044044]
[16.085548,2.591729]
[12.443759,1.507062]
[11.291077,1.904900]
[7.893033,1.361669]
[12.151376,1.651334]
[15.216550,1.435735]
[6.978079,0.340351]
[4.878370,-0.110441]
[9.684866,2.079906]
[16.450527,1.319045]
[10.962373,1.079113]
[9.849341,0.224539]
[8.898723,-0.275957]
[14.830859,-2.477142]
[7.979965,1.246683]
[12.797244,1.114944]
[14.758993,2.891961]
[16.952138,3.001612]
[10.675793,1.186417]
[19.339422,1.567792]
[25.009330,1.216232]
[5.770315,-2.141902]
[23.157099,1.434205]
[28.955860,1.680101]
[7.936690,0.526732]
[25.367617,0.111772]
[34.844416,0.650338]
[22.704583,0.608882]
[24.846708,-0.923029]
[29.724815,-0.555430]
[8.841044,1.766525]
[21.494650,2.838145]
[24.241742,-1.557690]
[11.747346,0.875185]
[28.398578,2.848460]
[22.580715,-1.912711]
[19.907287,-0.411828]
[37.785456,1.717544]
[63.127449,2.560749]
[31.230214,2.342620]
[50.498735,0.777459]
[46.793286,2.012287]
[14.463162,-0.237399]
[76.762963,0.801008]
[24.860235,-2.729298]
[16.514423,-1.981264]
[82.098069,0.857307]
[63.674210,2.287268]
[73.433888,1.542927]
[94.009896,-1.589541]
[118.988655,2.381578]
[85.513748,2.895423]
[113.701221,-1.875084]
[83.508546,-1.073186]
[80.440828,-2.040815]
[61.705094,-1.751331]
[40.953873,-0.014782]
[54.480989,-2.655502]
[38.902276,-2.036258]
[32.367516,0.030579]
